% Column 0: Length, mm
% Column 1: |E|, V/m
0.00000000e+000	0.00000000e+000	
9.43438000e-002	4.90174829e+001	
1.88687600e-001	6.72858185e+001	
2.83031400e-001	8.55770705e+001	
3.77375200e-001	1.03229652e+002	
4.71719000e-001	1.20438705e+002	
5.66062800e-001	1.37761605e+002	
6.60406600e-001	1.55160227e+002	
7.54750400e-001	1.72611674e+002	
8.49094200e-001	1.91843586e+002	
9.43438000e-001	2.13242005e+002	
1.03778180e+000	2.34859937e+002	
1.13212560e+000	2.60435173e+002	
1.22646940e+000	2.87341045e+002	
1.32081320e+000	3.14347149e+002	
1.41515700e+000	3.42508916e+002	
1.50950080e+000	3.71420812e+002	
1.60384460e+000	3.95461198e+002	
1.69818840e+000	4.16555876e+002	
1.79253220e+000	4.37889492e+002	
1.88687600e+000	4.59428759e+002	
1.98121980e+000	4.81146061e+002	
2.07556360e+000	5.03018339e+002	
2.16990740e+000	5.25026223e+002	
2.26425120e+000	5.47153352e+002	
2.35859500e+000	5.69385823e+002	
2.45293880e+000	5.87513191e+002	
2.54728260e+000	6.02565264e+002	
2.64162640e+000	6.20123309e+002	
2.73597020e+000	6.42884657e+002	
2.83031400e+000	6.65693219e+002	
2.92465780e+000	6.88544302e+002	
3.01900160e+000	7.11433809e+002	
3.11334540e+000	7.34358147e+002	
3.20768920e+000	7.57314154e+002	
3.30203300e+000	7.80299033e+002	
3.39637680e+000	8.03310308e+002	
3.49072060e+000	8.26345771e+002	
3.58506440e+000	8.49403457e+002	
3.67940820e+000	8.72481602e+002	
3.77375200e+000	8.93413583e+002	
3.86809580e+000	9.05803529e+002	
3.96243960e+000	9.18285728e+002	
4.05678340e+000	9.30856468e+002	
4.15112720e+000	9.43512210e+002	
4.24547100e+000	9.56249580e+002	
4.33981480e+000	9.69065359e+002	
4.43415860e+000	9.81956477e+002	
4.52850240e+000	9.94920004e+002	
4.62284620e+000	1.00795315e+003	
4.71719000e+000	1.02105324e+003	
4.81153380e+000	1.03421774e+003	
4.90587760e+000	1.04744422e+003	
5.00022140e+000	1.06073036e+003	
5.09456520e+000	1.07407395e+003	
5.18890900e+000	1.08747286e+003	
5.28325280e+000	1.10092509e+003	
5.37759660e+000	1.11442869e+003	
5.47194040e+000	1.13287556e+003	
5.56628420e+000	1.15336930e+003	
5.66062800e+000	1.17386571e+003	
5.75497180e+000	1.19436464e+003	
5.84931560e+000	1.21800846e+003	
5.94365940e+000	1.24281797e+003	
6.03800320e+000	1.26764450e+003	
6.13234700e+000	1.29248708e+003	
6.22669080e+000	1.31734480e+003	
6.32103460e+000	1.34221682e+003	
6.41537840e+000	1.36811686e+003	
6.50972220e+000	1.39416160e+003	
6.60406600e+000	1.42022640e+003	
6.69840980e+000	1.44631019e+003	
6.79275360e+000	1.47241195e+003	
6.88709740e+000	1.49853075e+003	
6.98144120e+000	1.52466570e+003	
7.07578500e+000	1.55081600e+003	
7.17012880e+000	1.57698087e+003	
7.26447260e+000	1.60315961e+003	
7.35881640e+000	1.62382698e+003	
7.45316020e+000	1.64194848e+003	
7.54750400e+000	1.66008490e+003	
7.64184780e+000	1.67823576e+003	
7.73619160e+000	1.69640059e+003	
7.83053540e+000	1.71457894e+003	
7.92487920e+000	1.73277432e+003	
8.01922300e+000	1.75099293e+003	
8.11356680e+000	1.76922670e+003	
8.20791060e+000	1.78747517e+003	
8.30225440e+000	1.80573789e+003	
8.39659820e+000	1.82401443e+003	
8.49094200e+000	1.84230439e+003	
8.58528580e+000	1.86060736e+003	
8.67962960e+000	1.87892296e+003	
8.77397340e+000	1.90026008e+003	
8.86831720e+000	1.92255236e+003	
8.96266100e+000	1.94484471e+003	
9.05700480e+000	1.96713714e+003	
9.15134860e+000	1.98942965e+003	
9.24569240e+000	2.01172222e+003	
9.34003620e+000	2.03401486e+003	
9.43438000e+000	2.05630757e+003	
9.52872380e+000	2.07860034e+003	
9.62306760e+000	2.10089317e+003	
9.71741140e+000	2.12368729e+003	
9.81175520e+000	2.14885862e+003	
9.90609900e+000	2.17405136e+003	
1.00004428e+001	2.19926478e+003	
1.00947866e+001	2.22449817e+003	
1.01891304e+001	2.24892220e+003	
1.02834742e+001	2.27172161e+003	
1.03778180e+001	2.29452161e+003	
1.04721618e+001	2.31732216e+003	
1.05665056e+001	2.34012326e+003	
1.06608494e+001	2.36292488e+003	
1.07551932e+001	2.38572702e+003	
1.08495370e+001	2.40852966e+003	
1.09438808e+001	2.43133278e+003	
1.10382246e+001	2.45413637e+003	
1.11325684e+001	2.47694042e+003	
1.12269122e+001	2.49974492e+003	
1.13212560e+001	2.52254984e+003	
1.14155998e+001	2.54535519e+003	
1.15099436e+001	2.56452386e+003	
1.16042874e+001	2.58164051e+003	
1.16986312e+001	2.59875729e+003	
1.17929750e+001	2.61587419e+003	
1.18873188e+001	2.63299120e+003	
1.19816626e+001	2.65010833e+003	
1.20760064e+001	2.66722558e+003	
1.21703502e+001	2.68494069e+003	
1.22646940e+001	2.70286236e+003	
1.23590378e+001	2.72079010e+003	
1.24533816e+001	2.73872380e+003	
1.25477254e+001	2.75666334e+003	
1.26420692e+001	2.77460861e+003	
1.27364130e+001	2.79255949e+003	
1.28307568e+001	2.81051589e+003	
1.29251006e+001	2.82847769e+003	
1.30194444e+001	2.84644479e+003	
1.31137882e+001	2.86441709e+003	
1.32081320e+001	2.88239450e+003	
1.33024758e+001	2.90098654e+003	
1.33968196e+001	2.92290717e+003	
1.34911634e+001	2.94483003e+003	
1.35855072e+001	2.96675505e+003	
1.36798510e+001	2.98868221e+003	
1.37741948e+001	3.01061144e+003	
1.38685386e+001	3.03254270e+003	
1.39628824e+001	3.05447595e+003	
1.40572262e+001	3.07641115e+003	
1.41515700e+001	3.09834826e+003	
1.42459138e+001	3.12028723e+003	
1.43402576e+001	3.14222802e+003	
1.44346014e+001	3.16392005e+003	
1.45289452e+001	3.18480277e+003	
1.46232890e+001	3.20568990e+003	
1.47176328e+001	3.22649341e+003	
1.48119766e+001	3.24725520e+003	
1.49063204e+001	3.26801784e+003	
1.50006642e+001	3.28878130e+003	
1.50950080e+001	3.30954558e+003	
1.51893518e+001	3.33031065e+003	
1.52836956e+001	3.35107650e+003	
1.53780394e+001	3.37184313e+003	
1.54723832e+001	3.39261050e+003	
1.55667270e+001	3.41337862e+003	
1.56610708e+001	3.43414746e+003	
1.57554146e+001	3.45352166e+003	
1.58497584e+001	3.47107253e+003	
1.59441022e+001	3.48862463e+003	
1.60384460e+001	3.50617796e+003	
1.61327898e+001	3.52373250e+003	
1.62271336e+001	3.54128822e+003	
1.63214774e+001	3.55884511e+003	
1.64158212e+001	3.57640316e+003	
1.65101650e+001	3.59396234e+003	
1.66045088e+001	3.61152264e+003	
1.66988526e+001	3.62908404e+003	
1.67931964e+001	3.64664653e+003	
1.68875402e+001	3.66459666e+003	
1.69818840e+001	3.68263303e+003	
1.70762278e+001	3.70067178e+003	
1.71705716e+001	3.71871286e+003	
1.72649154e+001	3.73722091e+003	
1.73592592e+001	3.76000997e+003	
1.74536030e+001	3.78280253e+003	
1.75479468e+001	3.80559853e+003	
1.76422906e+001	3.82839790e+003	
1.77366344e+001	3.85120059e+003	
1.78309782e+001	3.87400653e+003	
1.79253220e+001	3.89681567e+003	
1.80196658e+001	3.91962795e+003	
1.81140096e+001	3.94244333e+003	
1.82083534e+001	3.96526173e+003	
1.83026972e+001	3.98808312e+003	
1.83970410e+001	4.01090745e+003	
1.84913848e+001	4.03373465e+003	
1.85857286e+001	4.05656469e+003	
1.86800724e+001	4.07939751e+003	
1.87744162e+001	4.10259985e+003	
1.88687600e+001	4.12637854e+003	
1.89631038e+001	4.15019056e+003	
1.90574476e+001	4.17403535e+003	
1.91517914e+001	4.19791234e+003	
1.92461352e+001	4.22182099e+003	
1.93404790e+001	4.24576076e+003	
1.94348228e+001	4.26973113e+003	
1.95291666e+001	4.29373158e+003	
1.96235104e+001	4.31776162e+003	
1.97178542e+001	4.34182075e+003	
1.98121980e+001	4.36518850e+003	
1.99065418e+001	4.38461404e+003	
2.00008856e+001	4.40404112e+003	
2.00952294e+001	4.42346972e+003	
2.01895732e+001	4.44289982e+003	
2.02839170e+001	4.46233140e+003	
2.03782608e+001	4.48418766e+003	
2.04726046e+001	4.50943928e+003	
2.05669484e+001	4.53469143e+003	
2.06612922e+001	4.55994410e+003	
2.07556360e+001	4.58519728e+003	
2.08499798e+001	4.61045096e+003	
2.09443236e+001	4.63570514e+003	
2.10386674e+001	4.66095981e+003	
2.11330112e+001	4.68621496e+003	
2.12273550e+001	4.71147058e+003	
2.13216988e+001	4.73672666e+003	
2.14160426e+001	4.76056235e+003	
2.15103864e+001	4.78230724e+003	
2.16047302e+001	4.80405276e+003	
2.16990740e+001	4.82579890e+003	
2.17934178e+001	4.84754565e+003	
2.18877616e+001	4.86929301e+003	
2.19821054e+001	4.89104097e+003	
2.20764492e+001	4.91278951e+003	
2.21707930e+001	4.93416565e+003	
2.22651368e+001	4.95354558e+003	
2.23594806e+001	4.97292898e+003	
2.24538244e+001	4.99231581e+003	
2.25481682e+001	5.01170602e+003	
2.26425120e+001	5.03109958e+003	
2.27368558e+001	5.05049646e+003	
2.28311996e+001	5.06989661e+003	
2.29255434e+001	5.08929999e+003	
2.30198872e+001	5.10870657e+003	
2.31142310e+001	5.12811631e+003	
2.32085748e+001	5.14733058e+003	
2.33029186e+001	5.16297477e+003	
2.33972624e+001	5.17861898e+003	
2.34916062e+001	5.19426318e+003	
2.35859500e+001	5.20990740e+003	
2.36802938e+001	5.22555162e+003	
2.37746376e+001	5.24119584e+003	
2.38689814e+001	5.25684007e+003	
2.39633252e+001	5.27248431e+003	
2.40576690e+001	5.29475824e+003	
2.41520128e+001	5.31775490e+003	
2.42463566e+001	5.34075194e+003	
2.43407004e+001	5.36374934e+003	
2.44350442e+001	5.38674712e+003	
2.45293880e+001	5.40974526e+003	
2.46237318e+001	5.43274375e+003	
2.47180756e+001	5.45574260e+003	
2.48124194e+001	5.47874179e+003	
2.49067632e+001	5.50249150e+003	
2.50011070e+001	5.52968343e+003	
2.50954508e+001	5.55687547e+003	
2.51897946e+001	5.58406761e+003	
2.52841384e+001	5.61125986e+003	
2.53784822e+001	5.63845222e+003	
2.54728260e+001	5.66564467e+003	
2.55671698e+001	5.69283722e+003	
2.56615136e+001	5.71924890e+003	
2.57558574e+001	5.74350909e+003	
2.58502012e+001	5.76776998e+003	
2.59445450e+001	5.79203157e+003	
2.60388888e+001	5.81629386e+003	
2.61332326e+001	5.84055683e+003	
2.62275764e+001	5.86482047e+003	
2.63219202e+001	5.88908477e+003	
2.64162640e+001	5.91334973e+003	
2.65106078e+001	5.93780723e+003	
2.66049516e+001	5.96661594e+003	
2.66992954e+001	5.99542468e+003	
2.67936392e+001	6.02423345e+003	
2.68879830e+001	6.05304226e+003	
2.69823268e+001	6.08185109e+003	
2.70766706e+001	6.11065995e+003	
2.71710144e+001	6.13946884e+003	
2.72653582e+001	6.16827775e+003	
2.73597020e+001	6.19708670e+003	
2.74540458e+001	6.22589567e+003	
2.75483896e+001	6.25470467e+003	
2.76427334e+001	6.28351369e+003	
2.77370772e+001	6.31232275e+003	
2.78314210e+001	6.34113182e+003	
2.79257648e+001	6.36596336e+003	
2.80201086e+001	6.38301516e+003	
2.81144524e+001	6.39988011e+003	
2.82087962e+001	6.41674608e+003	
2.83031400e+001	6.43361305e+003	
2.83974838e+001	6.45048103e+003	
2.84918276e+001	6.46735000e+003	
2.85861714e+001	6.48421995e+003	
2.86805152e+001	6.50109087e+003	
2.87748590e+001	6.51796277e+003	
2.88692028e+001	6.53483562e+003	
2.89635466e+001	6.55170943e+003	
2.90578904e+001	6.56858419e+003	
2.91522342e+001	6.58545988e+003	
2.92465780e+001	6.60233651e+003	
2.93409218e+001	6.61921406e+003	
2.94352656e+001	6.63609252e+003	
2.95296094e+001	6.65297190e+003	
2.96239532e+001	6.66985218e+003	
2.97182970e+001	6.68673336e+003	
2.98126408e+001	6.70361543e+003	
2.99069846e+001	6.73068150e+003	
3.00013284e+001	6.75899733e+003	
3.00956722e+001	6.78731327e+003	
3.01900160e+001	6.81562930e+003	
3.02843598e+001	6.84394543e+003	
3.03787036e+001	6.87226166e+003	
3.04730474e+001	6.90057799e+003	
3.05673912e+001	6.92889441e+003	
3.06617350e+001	6.95721092e+003	
3.07560788e+001	6.98552753e+003	
3.08504226e+001	7.01384422e+003	
3.09447664e+001	7.04216101e+003	
3.10391102e+001	7.07047789e+003	
3.11334540e+001	7.09879486e+003	
3.12277978e+001	7.12848442e+003	
3.13221416e+001	7.15641340e+003	
3.14164854e+001	7.18434386e+003	
3.15108292e+001	7.21227577e+003	
3.16051730e+001	7.24020912e+003	
3.16995168e+001	7.26814389e+003	
3.17938606e+001	7.29608007e+003	
3.18882044e+001	7.32401763e+003	
3.19825482e+001	7.35195657e+003	
3.20768920e+001	7.37989687e+003	
3.21712358e+001	7.40783851e+003	
3.22655796e+001	7.43578148e+003	
3.23599234e+001	7.46372576e+003	
3.24542672e+001	7.49549143e+003	
3.25486110e+001	7.52952354e+003	
3.26429548e+001	7.56355814e+003	
3.27372986e+001	7.59759518e+003	
3.28316424e+001	7.63163465e+003	
3.29259862e+001	7.66567650e+003	
3.30203300e+001	7.69972070e+003	
3.31146738e+001	7.73376722e+003	
3.32090176e+001	7.76781604e+003	
3.33033614e+001	7.80186712e+003	
3.33977052e+001	7.83592043e+003	
3.34920490e+001	7.86891766e+003	
3.35863928e+001	7.89929697e+003	
3.36807366e+001	7.92967650e+003	
3.37750804e+001	7.96005625e+003	
3.38694242e+001	7.98862867e+003	
3.39637680e+001	8.00960754e+003	
3.40581118e+001	8.03058650e+003	
3.41524556e+001	8.05156554e+003	
3.42467994e+001	8.07254468e+003	
3.43411432e+001	8.09192183e+003	
3.44354870e+001	8.10910183e+003	
3.45298308e+001	8.12629077e+003	
3.46241746e+001	8.14348860e+003	
3.47185184e+001	8.16069527e+003	
3.48128622e+001	8.17791071e+003	
3.49072060e+001	8.19513487e+003	
3.50015498e+001	8.21236770e+003	
3.50958936e+001	8.22960914e+003	
3.51902374e+001	8.24685914e+003	
3.52845812e+001	8.26411764e+003	
3.53789250e+001	8.28138459e+003	
3.54732688e+001	8.29865995e+003	
3.55676126e+001	8.31594365e+003	
3.56619564e+001	8.33323564e+003	
3.57563002e+001	8.35476544e+003	
3.58506440e+001	8.39139328e+003	
3.59449878e+001	8.42802113e+003	
3.60393316e+001	8.46464898e+003	
3.61336754e+001	8.50127684e+003	
3.62280192e+001	8.53790470e+003	
3.63223630e+001	8.57453257e+003	
3.64167068e+001	8.61159029e+003	
3.65110506e+001	8.65634157e+003	
3.66053944e+001	8.70110378e+003	
3.66997382e+001	8.74587674e+003	
3.67940820e+001	8.79066029e+003	
3.68884258e+001	8.83206278e+003	
3.69827696e+001	8.87279323e+003	
3.70771134e+001	8.91352381e+003	
3.71714572e+001	8.95425450e+003	
3.72658010e+001	8.99498530e+003	
3.73601448e+001	9.03571622e+003	
3.74544886e+001	9.07644724e+003	
3.75488324e+001	9.11717837e+003	
3.76431762e+001	9.15790961e+003	
3.77375200e+001	9.19864096e+003	
3.78318638e+001	9.23494439e+003	
3.79262076e+001	9.26775018e+003	
3.80205514e+001	9.30055735e+003	
3.81148952e+001	9.33336589e+003	
3.82092390e+001	9.36478486e+003	
3.83035828e+001	9.39609177e+003	
3.83979266e+001	9.42740525e+003	
3.84922704e+001	9.45872522e+003	
3.85866142e+001	9.49005161e+003	
3.86809580e+001	9.52138437e+003	
3.87753018e+001	9.55199629e+003	
3.88696456e+001	9.58198088e+003	
3.89639894e+001	9.61197029e+003	
